ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezgene	external_gene_name	chromosome_name	start_position	end_position	strand	gene_biotype	description
ENSG00000004399	346.82866343898	-0.132223842612747	0.117747744718849	-1.12294161496225	0.261462291795989	0.612365668007453	23129	PLXND1	3	129555175	129606818	-1	protein_coding	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]
ENSG00000004455	1944.76603513729	0.00236429679189387	0.0745460783390644	0.0317159110790528	0.974698606063864	0.992584554341693	204	AK2	1	33007940	33080996	-1	protein_coding	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]
ENSG00000004478	1778.6486190286	-0.205627045110096	0.0688865931006432	-2.98500819759914	0.00283570724217541	0.0353516256091847	2288	FKBP4	12	2794970	2805423	1	protein_coding	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]
ENSG00000004487	2820.10235390971	0.0139593494524369	0.0670798481468506	0.20810049274228	0.835150502429003	0.952355310943902	23028	KDM1A	1	23019443	23083689	1	protein_coding	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]
ENSG00000004534	521.908998375899	-0.120686632317132	0.0998784119192416	-1.2083355151333	0.226918232848734	0.573323461332893	10180	RBM6	3	49940007	50100045	1	protein_coding	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]
ENSG00000004660	106.552645794252	-0.175914655519875	0.166454486604263	-1.05683336693773	0.29058764316372	0.641657942066608	84254	CAMKK1	17	3860315	3894891	-1	protein_coding	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
ENSG00000004700	417.951190855183	-0.0837668768696255	0.151225416603145	-0.553920622281713	0.579633171050268	0.841113667576582	5965	RECQL	12	21468910	21501669	-1	protein_coding	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]
ENSG00000004766	280.758467024887	0.0234560383826632	0.133496547808841	0.175705205622626	0.860525545438205	0.96152798509527	55610	VPS50	7	93232340	93361123	1	protein_coding	VPS50, EARP/GARPII complex subunit [Source:HGNC Symbol;Acc:HGNC:25956]
ENSG00000004777	229.454010920436	0.0904707603825375	0.176504231919295	0.512569921971641	0.608252197555266	0.85501529139085	115703	ARHGAP33	19	35774532	35788822	1	protein_coding	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]
ENSG00000004779	696.567630071199	0.0367511112455452	0.0908747315050042	0.404415073771321	0.685907517423776	0.888455451899111	4706	NDUFAB1	16	23581014	23596316	-1	protein_coding	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]
ENSG00000004838	70.7283433034558	0.372316767152714	0.227902824170272	1.63366456079783	0.102329303568131	0.391436660707565	51364	ZMYND10	3	50341110	50345732	-1	protein_coding	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]
ENSG00000004864	607.349171897977	-0.0177708270138324	0.103539803119803	-0.17163280669242	0.863726214145124	0.962263017850192	10165	SLC25A13	7	96120220	96322147	-1	protein_coding	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
ENSG00000004866	373.750290630033	-0.140902414794253	0.112266190223664	-1.25507434173671	0.209451773863011	0.550425462668327	7982	ST7	7	116953238	117230103	1	protein_coding	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]
ENSG00000004897	1495.83993832678	-0.0529086619797514	0.0848632656278991	-0.623457765716212	0.532983747874274	0.814702427908792	996	CDC27	17	47117703	47189422	-1	protein_coding	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]
ENSG00000004961	439.635845444668	-0.188053846439737	0.101028256794391	-1.86139850777052	0.062687921164719	0.298312595303366	3052	HCCS	X	11111301	11123086	1	protein_coding	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]
ENSG00000004975	576.827740685726	0.109142507121677	0.114970911721482	0.949305398099964	0.34246530886839	0.686965857233093	1856	DVL2	17	7225342	7234517	-1	protein_coding	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]
ENSG00000005001	317.49885126404	-0.787283094834444	0.133512581492947	-5.8966959220696	3.70852363197014e-09	2.61016488999864e-07	64063	PRSS22	16	2852730	2858170	-1	protein_coding	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]
ENSG00000005007	1954.88277539414	-0.184511390646336	0.0885001982355206	-2.08486980057724	0.0370811206062545	0.218949262946902	5976	UPF1	19	18831938	18868236	1	protein_coding	UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
ENSG00000005020	884.6385590373	0.0598183408862305	0.0975566043784482	0.613165467036748	0.539766935942987	0.818350886349467	8935	SKAP2	7	26667068	26995239	-1	protein_coding	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
ENSG00000005022	5827.56329704028	-0.0688697670068441	0.0715950880464423	-0.961934245575193	0.336082634893428	0.682372597739337	292	SLC25A5	X	119468422	119471396	1	protein_coding	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]
ENSG00000005059	568.227403200702	0.162862381833741	0.103705391753564	1.57043311904894	0.116314382526455	0.419146942533161	55013	MCUB	4	109560209	109688719	1	protein_coding	mitochondrial calcium uniporter dominant negative beta subunit [Source:HGNC Symbol;Acc:HGNC:26076]
ENSG00000005073	73.2486686652513	-0.666388319588704	0.201065501210824	-3.31428472600068	0.000918778973108711	0.0144344395558418	3207	HOXA11	7	27181510	27185223	-1	protein_coding	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]
ENSG00000005075	791.528098306205	-0.32334677464668	0.396713448182597	-0.815063810233758	0.415035785566082	0.739197307482018	5439	POLR2J	7	102473118	102478907	-1	protein_coding	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]
ENSG00000005100	423.793117252949	-0.36879907925275	0.102374008163144	-3.60246791026322	0.000315210322226522	0.00607581461481075	56919	DHX33	17	5440917	5468982	-1	protein_coding	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]
ENSG00000005156	191.333586634543	-0.00907661113373294	0.150992483353789	-0.0601129998800379	0.952065636280992	0.986920757622705	3980	LIG3	17	34980494	35009743	1	protein_coding	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]
ENSG00000005175	553.458724798292	-0.0366305299088812	0.115675203751523	-0.316667087853725	0.751496224563514	0.916311189889318	79657	RPAP3	12	47661249	47706030	-1	protein_coding	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]
ENSG00000005189	141.511269834811	0.00888921035202955	0.155031546267503	0.0573380745147921	0.954275891151032	0.987993211146321	81691	REXO5	16	20806429	20849668	1	protein_coding	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]
ENSG00000005194	429.111895370987	-0.263691077222033	0.106246523688307	-2.48187957655553	0.0130691434290147	0.109356412782048	57019	CIAPIN1	16	57428187	57447420	-1	protein_coding	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]
ENSG00000005206	433.216057872757	0.124318555853592	0.109450085758729	1.13584703923978	0.256020586441854	0.606540789229528	56928	SPPL2B	19	2328615	2355095	1	protein_coding	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]
ENSG00000005238	82.8069605920405	-0.460280453567622	0.221614678960542	-2.07694028088083	0.0378070713907501	0.22122075929685	80256	FAM214B	9	35104112	35116341	-1	protein_coding	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]
ENSG00000005243	294.819608778621	0.0717595430023113	0.129453753260864	0.554325704699406	0.579355961713454	0.841113667576582	51226	COPZ2	17	48026167	48038030	-1	protein_coding	coatomer protein complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]
ENSG00000005302	311.031510535347	-0.0524532690092417	0.117009978568174	-0.448280306099539	0.653950911916204	0.876369642266552	10943	MSL3	X	11758159	11775772	1	protein_coding	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]
ENSG00000005339	470.231860597972	0.215706915195972	0.112418143672068	1.9187909366766	0.0550107973346524	0.276784309955438	1387	CREBBP	16	3725054	3880726	-1	protein_coding	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]
ENSG00000005436	246.383792386478	-0.0788116549090652	0.147850355490193	-0.533050154987911	0.59399886194365	0.848855317619206	6936	GCFC2	2	75652000	75710989	-1	protein_coding	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]
ENSG00000005448	333.094882474583	0.110032612674676	0.111720449841099	0.984892316770796	0.324676967773779	0.672560748750359	84058	WDR54	2	74421678	74425755	1	protein_coding	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]
ENSG00000005469	228.463091624413	0.116890800427113	0.142416150710306	0.820769272614913	0.411777704172813	0.737159986617867	54677	CROT	7	87345681	87399795	1	protein_coding	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]
ENSG00000005483	624.006239587692	0.13622317668107	0.0928129715474154	1.4677170056071	0.142181109494131	0.460732629739335	55904	KMT2E	7	105014179	105114361	1	protein_coding	lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
ENSG00000005486	583.790034297269	0.0102123760568616	0.102691173680328	0.0994474567858397	0.920783004415868	0.978426255619617	57414	RHBDD2	7	75842602	75888926	1	protein_coding	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]
ENSG00000005700	387.237711261796	0.00908282893521575	0.111005942573864	0.0818229071760908	0.934787539857286	0.982069100001893	25998	IBTK	6	82169986	82247754	-1	protein_coding	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]
ENSG00000005801	220.031410824424	-0.0633811006041069	0.163240690433066	-0.388267780759572	0.697817877866385	0.893670088118196	7748	ZNF195	11	3339261	3379222	-1	protein_coding	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]
ENSG00000005810	422.644676243133	0.0196059895104096	0.113519308069849	0.17271061499376	0.86287889962587	0.962222324049774	23077	MYCBP2	13	77044657	77327094	-1	protein_coding	MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
ENSG00000005812	1143.02397643649	0.430345838566746	0.0981118290214428	4.38627882956592	1.15306294063066e-05	0.000380758076132649	26224	FBXL3	13	76992598	77027195	-1	protein_coding	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]
ENSG00000005882	282.972905313386	0.286464674906005	0.144586504933781	1.98126841116467	0.0475611808970824	0.253676552260222	5164	PDK2	17	50094737	50112152	1	protein_coding	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]
ENSG00000005884	5144.9714718553	-0.262360122333311	0.0851337312697304	-3.08174114326167	0.00205793713037167	0.0275358813973699	3675	ITGA3	17	50055968	50090481	1	protein_coding	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]
ENSG00000005889	533.608844779487	0.164001987033611	0.109126906718913	1.50285563812456	0.132876274771957	0.446071702471026	7543	ZFX	X	24149173	24216255	1	protein_coding	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
ENSG00000005893	1368.61770475137	0.057158106835723	0.0851957459179127	0.670903297105887	0.502282135812662	0.795667378595753	3920	LAMP2	X	120427827	120469365	-1	protein_coding	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]
ENSG00000005961	26.9237864458758	-0.0672439300294504	0.38988630585598	-0.172470612636212	0.863067562866742	0.962263017850192	3674	ITGA2B	17	44372180	44389505	-1	protein_coding	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]
ENSG00000006007	843.078194166903	0.0188330468428836	0.0990246698501825	0.190185404014744	0.849163848290052	0.958148691772497	51573	GDE1	16	19501693	19522123	-1	protein_coding	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]
ENSG00000006015	291.324120620756	0.181462202759761	0.140306309523925	1.2933288843209	0.195897334743506	0.534174777957885	55049	REX1BD	19	18588685	18592336	1	protein_coding	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]
ENSG00000006025	329.573199534518	0.442192156036218	0.174123974235507	2.53952482980972	0.0111003165720962	0.0966237450307479	114881	AC003665.1	17	47807372	47821834	-1	protein_coding	oxysterol binding protein like 7 [Source:NCBI gene;Acc:114881]
ENSG00000006042	31.3927483789045	0.284697499623101	0.316799709836033	0.898667172929081	0.368829967315115	0.70616910581215	26022	TMEM98	17	32927910	32945106	1	protein_coding	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
ENSG00000006062	360.623527940623	-0.59918066107167	0.11416032716871	-5.24858920723114	1.53268417963888e-07	8.50363560387934e-06	9020	MAP3K14	17	45263119	45317145	-1	protein_coding	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]
ENSG00000006118	654.831456195588	-0.00604790477489124	0.133421948633059	-0.0453291593838458	0.963844945492644	0.990416957127247	54972	TMEM132A	11	60924463	60937159	1	protein_coding	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]
ENSG00000006125	3547.71776014491	-0.0466984068836708	0.106812241877505	-0.43720088692854	0.66196566657928	0.879435216265408	163	AP2B1	17	35578046	35726413	1	protein_coding	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]
ENSG00000006194	223.853759666566	-0.13776472287088	0.133933992814449	-1.02860162663663	0.303666913280161	0.651955206234211	10127	ZNF263	16	3263800	3301401	1	protein_coding	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
ENSG00000006282	632.611421766484	0.113360603696677	0.0967090476058593	1.17218198817014	0.241123998295352	0.590173899434261	64847	SPATA20	17	50543058	50555852	1	protein_coding	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
ENSG00000006327	1627.93323009805	-0.514499048686523	0.104286903628535	-4.93349625681805	8.07705907459594e-07	3.76837638718932e-05	51330	TNFRSF12A	16	3018445	3022383	1	protein_coding	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]
ENSG00000006432	373.954277404929	-1.26099007147661	0.112835540493916	-11.1754688811421	5.37656772073846e-29	2.54704556216676e-26	4293	MAP3K9	14	70722526	70809534	-1	protein_coding	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]
ENSG00000006451	1481.47091111707	-0.0586556427754693	0.0918484914784351	-0.638613022721673	0.523074707371022	0.808748806575724	5898	RALA	7	39623565	39708120	1	protein_coding	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]
ENSG00000006453	686.340242197432	-0.218737007981326	0.089798359530779	-2.43586864085588	0.0148560783573317	0.120145973163004	55971	BAIAP2L1	7	98291650	98401090	-1	protein_coding	BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]
ENSG00000006459	28.8143300489369	-0.03820242434245	0.356528893940585	-0.107150991102607	0.914669194934411	0.976847348825729	80853	KDM7A	7	140084746	140176983	-1	protein_coding	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSG00000006530	369.688204623575	0.0245799424918693	0.111723041168588	0.220007817857184	0.825865066102859	0.95010244158517	55750	AGK	7	141551189	141655244	1	protein_coding	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
ENSG00000006534	820.836528401551	0.323675733685371	0.105103982124318	3.07957631236583	0.00207295256633035	0.0276925778302505	221	ALDH3B1	11	68008578	68029282	1	protein_coding	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]
ENSG00000006555	246.92891444284	-0.0775132135800949	0.127679046555045	-0.607094238808222	0.543788373312048	0.820713318721296	55001	TTC22	1	54779712	54801323	-1	protein_coding	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]
ENSG00000006576	878.613472282924	-0.174185887301614	0.116000746745317	-1.50159281029495	0.133202301287935	0.446740146995792	57157	PHTF2	7	77798792	77957503	1	protein_coding	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]
ENSG00000006607	74.002503318269	-0.349721251142752	0.224613612945913	-1.55699045376633	0.119472751915535	0.42579349916731	9855	FARP2	2	241356285	241494841	1	protein_coding	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]
ENSG00000006625	1390.6209590381	0.0300977940400226	0.10547458152834	0.285355899060246	0.775371490932092	0.927446910213583	79017	GGCT	7	30496621	30504841	-1	protein_coding	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]
ENSG00000006634	669.684855693213	0.0577729814996486	0.102331598548627	0.564566393167359	0.572368729213923	0.838371463637518	10926	DBF4	7	87876216	87909553	1	protein_coding	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]
ENSG00000006652	699.78453212704	-0.146841232275307	0.0935213705583782	-1.57013558931586	0.116383570450499	0.419273599660367	3475	IFRD1	7	112422968	112481017	1	protein_coding	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]
ENSG00000006695	175.971256078947	0.0684861200209985	0.138630511031633	0.494019098042358	0.621292691871523	0.861957883057169	1352	COX10	17	14069496	14208677	1	protein_coding	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]
ENSG00000006704	567.674121154777	-0.0208836714699485	0.105854595699361	-0.197286393963097	0.843603426151349	0.955726949954578	9569	GTF2IRD1	7	74453790	74602604	1	protein_coding	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]
ENSG00000006712	1807.53277841642	0.0354408382345496	0.0980198325723809	0.361568034799274	0.717674855264686	0.902195749691809	54623	PAF1	19	39385629	39391154	-1	protein_coding	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]
ENSG00000006715	608.190280203015	0.0300490678783579	0.111252430334658	0.27009808044613	0.787084798832273	0.933691945219793	27072	VPS41	7	38722974	38932394	-1	protein_coding	VPS41, HOPS complex subunit [Source:HGNC Symbol;Acc:HGNC:12713]
ENSG00000006744	1042.25459893559	-0.107891069799195	0.0918197663649289	-1.17503097721239	0.2399823228228	0.589201879052832	60528	ELAC2	17	12991612	13018065	-1	protein_coding	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
ENSG00000006756	298.251099033775	-0.0552925829720153	0.129387354249544	-0.427341476241758	0.669130627201439	0.882300008101256	414	ARSD	X	2903972	2929349	-1	protein_coding	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]
ENSG00000006757	347.494865852553	-0.00728737525540414	0.11125482757716	-0.0655016543021475	0.947774589223857	0.986067561859824	8228	PNPLA4	X	7898247	7927739	-1	protein_coding	patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]
