ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezgene	external_gene_name	chromosome_name	start_position	end_position	strand	gene_biotype	description
ENSG00000002586	4617.65872870308	0.285013076989833	0.0792747073008668	3.59525864798389	0.000324069447078587	0.00166495699827211	4267	CD99	X	2691187	2741309	1	protein_coding	CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082]
ENSG00000002587	146.882808016777	-0.520422186736494	0.162785114545439	-3.19698879218608	0.00138870322247495	0.00576931193423764	9957	HS3ST1	4	11393150	11429564	-1	protein_coding	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]
ENSG00000002822	816.648188074087	-0.175258661157357	0.108109785325577	-1.62111746526514	0.104992448987019	0.199481065997897	8379	MAD1L1	7	1815793	2233243	-1	protein_coding	mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
ENSG00000002834	5217.03168853139	0.0341354408861409	0.0672663767066491	0.507466620879651	0.611827451221273	0.728082104247826	3927	LASP1	17	38869859	38921770	1	protein_coding	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]
ENSG00000002919	311.373501766763	-0.455793534032123	0.124121599462635	-3.67215324331471	0.000240515379108767	0.00128511956694592	29916	SNX11	17	48103357	48123074	1	protein_coding	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]
ENSG00000003056	672.082228150161	-0.579593607947277	0.13235357225447	-4.37913082416029	1.19153589187419e-05	9.2690556199263e-05	4074	M6PR	12	8940361	8949761	-1	protein_coding	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]
ENSG00000003096	8.39755624480009	-0.537514732567389	0.605701755762626	-0.887424755588856	0.374850260266369	0.517428945569845	90293	KLHL13	X	117897813	118117340	-1	protein_coding	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]
ENSG00000003249	487.140048090891	0.337874157515855	0.113664229904252	2.97256364469694	0.00295323974986721	0.0109743382802866	79007	DBNDD1	16	90004865	90020128	-1	protein_coding	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]
ENSG00000003393	293.254493224706	-0.106499504642532	0.119062314441219	-0.894485422548296	0.371062225887986	0.513269297750741	57679	ALS2	2	201700267	201780956	-1	protein_coding	ALS2, alsin Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:443]
ENSG00000003400	124.92772262683	0.771023372571666	0.192224035642708	4.01106641005492	6.0445103428289e-05	0.000391109062484508	843	CASP10	2	201182881	201229406	1	protein_coding	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]
ENSG00000003402	144.486282749262	-0.451516342544777	0.173260255604552	-2.60600067204861	0.00916062818985594	0.0282452702520558	8837	CFLAR	2	201116154	201176687	1	protein_coding	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]
ENSG00000003436	633.59648443974	0.438569804394421	0.112016948217031	3.91520936228951	9.03257934464592e-05	0.000551873183932306	7035	TFPI	2	187464230	187565760	-1	protein_coding	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]
ENSG00000003509	260.40914474171	0.343240144147275	0.128419068078072	2.6728129185504	0.00752181855754744	0.0239312682086265	55471	NDUFAF7	2	37231631	37253403	1	protein_coding	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]
ENSG00000003756	367.872237234728	-0.00196041499011895	0.114371897077971	-0.017140705367355	0.986324365488249	0.991698503351106	10181	RBM5	3	50088908	50119021	1	protein_coding	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]
ENSG00000003987	14.3571429298899	-0.179597387835339	0.464684230881794	-0.386493398957248	0.699131290425524	0.794218320026416	9108	MTMR7	8	17296794	17413528	-1	protein_coding	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]
ENSG00000004059	1725.76794420365	0.365369872928103	0.0954213035047184	3.82901783468128	0.000128655684226755	0.000748743665574413	381	ARF5	7	127588386	127591700	1	protein_coding	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
ENSG00000004142	1463.45616002879	-0.153739200699201	0.0873711453235492	-1.75961068302218	0.0784738389468849	0.158799503632383	26073	POLDIP2	17	28346633	28357527	-1	protein_coding	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]
ENSG00000004399	346.82866343898	-0.309337962102159	0.119176553959709	-2.59562767863501	0.00944183158199825	0.028940921110675	23129	PLXND1	3	129555175	129606818	-1	protein_coding	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]
ENSG00000004455	1944.76603513729	-0.0581273814950367	0.0747253244143823	-0.777880617455693	0.436639395814727	0.575318972540409	204	AK2	1	33007940	33080996	-1	protein_coding	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]
ENSG00000004478	1778.6486190286	-0.498751068593017	0.0695547648165288	-7.17062403860641	7.46566683944045e-13	2.11740255224442e-11	2288	FKBP4	12	2794970	2805423	1	protein_coding	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]
ENSG00000004487	2820.10235390971	-0.0622199762278323	0.0672444590770892	-0.925280344013224	0.354820100429514	0.49676790018573	23028	KDM1A	1	23019443	23083689	1	protein_coding	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]
ENSG00000004534	521.908998375899	-0.513101599536264	0.101988585609319	-5.03097083336137	4.88002390714405e-07	5.2541350456681e-06	10180	RBM6	3	49940007	50100045	1	protein_coding	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]
ENSG00000004660	106.552645794252	-1.20382159341524	0.182619888422073	-6.59195229948316	4.34080076435862e-11	9.53014962994276e-10	84254	CAMKK1	17	3860315	3894891	-1	protein_coding	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
ENSG00000004700	417.951190855183	-0.245587266140097	0.151997499335704	-1.61573227989554	0.10615220865777	0.200998428083253	5965	RECQL	12	21468910	21501669	-1	protein_coding	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]
ENSG00000004766	280.758467024887	0.0424087254793396	0.133713813849461	0.317160390975644	0.751121902965381	0.834656231529028	55610	VPS50	7	93232340	93361123	1	protein_coding	VPS50, EARP/GARPII complex subunit [Source:HGNC Symbol;Acc:HGNC:25956]
ENSG00000004776	10.0523913253422	1.8089247827993	0.648063973046376	2.79127502535903	0.00525008411078567	0.0177248092095955	126393	HSPB6	19	35754566	35758079	-1	protein_coding	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]
ENSG00000004777	229.454010920436	0.117382671809176	0.176653952357377	0.664478038802705	0.506384400208107	0.639195756016433	115703	ARHGAP33	19	35774532	35788822	1	protein_coding	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]
ENSG00000004779	696.567630071199	0.0719731981120792	0.0909433281056635	0.791407128057336	0.42870645176146	0.567894834509639	4706	NDUFAB1	16	23581014	23596316	-1	protein_coding	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]
ENSG00000004838	70.7283433034558	0.57248202606027	0.225796830822551	2.53538556752451	0.0112323619910436	0.033315437050953	51364	ZMYND10	3	50341110	50345732	-1	protein_coding	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]
ENSG00000004864	607.349171897977	-0.476388874588758	0.105391883831489	-4.52016661311848	6.17909816149273e-06	5.19181568669353e-05	10165	SLC25A13	7	96120220	96322147	-1	protein_coding	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]
ENSG00000004866	373.750290630033	-0.283128922286595	0.113414369390339	-2.49641137898627	0.012545701258549	0.0364761134717048	7982	ST7	7	116953238	117230103	1	protein_coding	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]
ENSG00000004897	1495.83993832678	-0.100322133033505	0.0850506846296146	-1.17955703085044	0.238176441411489	0.3723470415975	996	CDC27	17	47117703	47189422	-1	protein_coding	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]
ENSG00000004961	439.635845444668	-0.323224317617043	0.102017078643437	-3.16833536026606	0.00153314557421894	0.00626231330371637	3052	HCCS	X	11111301	11123086	1	protein_coding	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]
ENSG00000004975	576.827740685726	0.149504695249384	0.115028672275564	1.29971677749378	0.193698057926599	0.318489768605229	1856	DVL2	17	7225342	7234517	-1	protein_coding	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]
ENSG00000005001	317.49885126404	-0.931879674140391	0.135199956327032	-6.89260336657422	5.47804586592109e-12	1.38885135014605e-10	64063	PRSS22	16	2852730	2858170	-1	protein_coding	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]
ENSG00000005007	1954.88277539414	-0.434706827201322	0.0889332132899633	-4.88801440001923	1.01858081724324e-06	1.03332436699874e-05	5976	UPF1	19	18831938	18868236	1	protein_coding	UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
ENSG00000005020	884.6385590373	0.0573648147573061	0.0977385413960065	0.586921125872766	0.557256680679886	0.681975141953608	8935	SKAP2	7	26667068	26995239	-1	protein_coding	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
ENSG00000005022	5827.56329704028	-0.0650022487455228	0.0716234151855232	-0.90755584018369	0.364112934472566	0.506250677991518	292	SLC25A5	X	119468422	119471396	1	protein_coding	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]
ENSG00000005059	568.227403200702	0.265623705216016	0.103526604464012	2.56575308918156	0.0102952084154785	0.0310089975786871	55013	MCUB	4	109560209	109688719	1	protein_coding	mitochondrial calcium uniporter dominant negative beta subunit [Source:HGNC Symbol;Acc:HGNC:26076]
ENSG00000005073	73.2486686652513	-0.501203656321055	0.19911771375686	-2.5171223939075	0.0118317719649327	0.0347490402618312	3207	HOXA11	7	27181510	27185223	-1	protein_coding	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]
ENSG00000005075	791.528098306205	0.57399334717116	0.395956758966041	1.44963644179234	0.147159928197722	0.258531867108508	5439	POLR2J	7	102473118	102478907	-1	protein_coding	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]
ENSG00000005100	423.793117252949	-0.772802472176668	0.104992577567441	-7.36054386016257	1.83162439586921e-13	5.62135167220659e-12	56919	DHX33	17	5440917	5468982	-1	protein_coding	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]
ENSG00000005156	191.333586634543	-0.620093889239236	0.156131201554055	-3.97162055416932	7.13853601103604e-05	0.000453049969390002	3980	LIG3	17	34980494	35009743	1	protein_coding	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]
ENSG00000005175	553.458724798292	0.0275844723750919	0.115643411530968	0.238530427370739	0.811469718661633	0.877957960416304	79657	RPAP3	12	47661249	47706030	-1	protein_coding	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]
ENSG00000005187	10.8208224769505	0.989266155532945	0.625398204926019	1.5818180284831	0.113691118129363	0.21164463288084	6296	ACSM3	16	20610243	20797581	1	protein_coding	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]
ENSG00000005189	141.511269834811	0.0150725216324878	0.155480014400838	0.0969418589943647	0.92277256666306	0.95277133485474	81691	REXO5	16	20806429	20849668	1	protein_coding	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]
ENSG00000005194	429.111895370987	-0.373542254387195	0.107068096774417	-3.48882875142737	0.000485141845969037	0.00234885348074946	57019	CIAPIN1	16	57428187	57447420	-1	protein_coding	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]
ENSG00000005206	433.216057872757	-0.0374376090278113	0.110527053493272	-0.338718963770169	0.734821453278911	0.821994102662674	56928	SPPL2B	19	2328615	2355095	1	protein_coding	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]
ENSG00000005238	82.8069605920405	0.289166577990937	0.208545052075401	1.38659045186259	0.16556668146806	0.282957922912236	80256	FAM214B	9	35104112	35116341	-1	protein_coding	family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666]
ENSG00000005243	294.819608778621	0.458969525422068	0.127191917728173	3.6084802684	0.000307995934440789	0.0015984210510067	51226	COPZ2	17	48026167	48038030	-1	protein_coding	coatomer protein complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]
ENSG00000005302	311.031510535347	0.111279251112541	0.116297584740334	0.956849201649389	0.338643374152125	0.481837001038933	10943	MSL3	X	11758159	11775772	1	protein_coding	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]
ENSG00000005339	470.231860597972	-0.0438009714600114	0.113793585699744	-0.384915996720455	0.700299653680636	0.795276805434004	1387	CREBBP	16	3725054	3880726	-1	protein_coding	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]
ENSG00000005436	246.383792386478	-0.399509028596879	0.150418579019158	-2.65598193522354	0.00790778503615911	0.0249901778142483	6936	GCFC2	2	75652000	75710989	-1	protein_coding	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]
ENSG00000005448	333.094882474583	0.132064937613642	0.111905929328956	1.18014245005219	0.237943563548549	0.372022873167176	84058	WDR54	2	74421678	74425755	1	protein_coding	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]
ENSG00000005469	228.463091624413	0.360208904614418	0.140991682359211	2.55482379234753	0.0106241565493611	0.0318157260017639	54677	CROT	7	87345681	87399795	1	protein_coding	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]
ENSG00000005483	624.006239587692	0.253586063908149	0.0925327351476879	2.74050111566907	0.00613455737192318	0.0202100739814455	55904	KMT2E	7	105014179	105114361	1	protein_coding	lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
ENSG00000005486	583.790034297269	0.107892187472086	0.102523210147585	1.05236840825382	0.292630557093145	0.434287111245219	57414	RHBDD2	7	75842602	75888926	1	protein_coding	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]
ENSG00000005700	387.237711261796	-0.0648475638621172	0.111737083820336	-0.580358477641916	0.561672899989476	0.685595540152941	25998	IBTK	6	82169986	82247754	-1	protein_coding	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]
ENSG00000005801	220.031410824424	-0.00431992493819112	0.16320528056257	-0.0264692718477018	0.978883042521216	0.98780836856192	7748	ZNF195	11	3339261	3379222	-1	protein_coding	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]
ENSG00000005810	422.644676243133	-0.407891250292066	0.115940774160974	-3.51810010967966	0.000434648358409088	0.00214571749708354	23077	MYCBP2	13	77044657	77327094	-1	protein_coding	MYC binding protein 2, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:23386]
ENSG00000005812	1143.02397643649	0.0836112732470901	0.0989568205877962	0.844926835264566	0.398151690423463	0.540081449985415	26224	FBXL3	13	76992598	77027195	-1	protein_coding	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]
ENSG00000005882	282.972905313386	0.556046948767918	0.14327202640567	3.8810573335055	0.000104003316854196	0.000623677644220681	5164	PDK2	17	50094737	50112152	1	protein_coding	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]
ENSG00000005884	5144.9714718553	-0.62055316394628	0.0853904517582757	-7.26724301334006	3.66898423616139e-13	1.09156024887267e-11	3675	ITGA3	17	50055968	50090481	1	protein_coding	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]
ENSG00000005889	533.608844779487	-0.11776308089504	0.110542751852268	-1.06531707345608	0.286732469106105	0.427882683450588	7543	ZFX	X	24149173	24216255	1	protein_coding	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]
ENSG00000005893	1368.61770475137	0.173683068469793	0.0850547478912333	2.04201497007429	0.0411500464048289	0.095599263185593	3920	LAMP2	X	120427827	120469365	-1	protein_coding	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]
ENSG00000005961	26.9237864458758	0.300195342229255	0.379351718011361	0.791337769083899	0.42874691399375	0.567896830110929	3674	ITGA2B	17	44372180	44389505	-1	protein_coding	integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]
ENSG00000006007	843.078194166903	0.0126735302310261	0.0992053788611259	0.127750434265942	0.898346476274189	0.935635845618713	51573	GDE1	16	19501693	19522123	-1	protein_coding	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]
ENSG00000006015	291.324120620756	0.361162609724705	0.139610452393343	2.58693101793806	0.00968349761129872	0.0294900732808566	55049	REX1BD	19	18588685	18592336	1	protein_coding	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]
ENSG00000006025	329.573199534518	1.22595625092124	0.169652156550783	7.22629335132716	4.96354969433221e-13	1.45298448682681e-11	114881	AC003665.1	17	47807372	47821834	-1	protein_coding	oxysterol binding protein like 7 [Source:NCBI gene;Acc:114881]
ENSG00000006042	31.3927483789045	-0.0663156004084244	0.326467737751019	-0.203130639692796	0.8390329239152	0.896048670851807	26022	TMEM98	17	32927910	32945106	1	protein_coding	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
ENSG00000006062	360.623527940623	-0.416316384095881	0.113339877055574	-3.67316777564308	0.000239562078890895	0.00128112105138352	9020	MAP3K14	17	45263119	45317145	-1	protein_coding	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]
ENSG00000006118	654.831456195588	-0.127034634532535	0.134012887012765	-0.947928496760428	0.3431658565492	0.48617483474487	54972	TMEM132A	11	60924463	60937159	1	protein_coding	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]
ENSG00000006125	3547.71776014491	0.0238163243138157	0.106804922365043	0.222989013862257	0.823544056916816	0.88641651371333	163	AP2B1	17	35578046	35726413	1	protein_coding	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]
ENSG00000006194	223.853759666566	-0.347066519463134	0.136061897193146	-2.55079876602379	0.0107476362021482	0.0320932078154275	10127	ZNF263	16	3263800	3301401	1	protein_coding	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]
ENSG00000006282	632.611421766484	0.1333677940286	0.0968683327088715	1.37679456535527	0.168575771569918	0.287124383449733	64847	SPATA20	17	50543058	50555852	1	protein_coding	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
ENSG00000006327	1627.93323009805	-0.653799937991681	0.104576582142559	-6.2518770894656	4.05548513641202e-10	7.68801850697197e-09	51330	TNFRSF12A	16	3018445	3022383	1	protein_coding	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]
ENSG00000006432	373.954277404929	-1.1659110593296	0.112493789468804	-10.3642260149208	3.60666415127921e-25	3.75556785695345e-23	4293	MAP3K9	14	70722526	70809534	-1	protein_coding	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]
ENSG00000006451	1481.47091111707	0.0468176958773984	0.0917604597450598	0.510216448429674	0.609899829911503	0.726161362336646	5898	RALA	7	39623565	39708120	1	protein_coding	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]
ENSG00000006453	686.340242197432	-0.484806655399204	0.0911634565463714	-5.31799334695697	1.04917904521518e-07	1.28205633873821e-06	55971	BAIAP2L1	7	98291650	98401090	-1	protein_coding	BAI1 associated protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]
ENSG00000006459	28.8143300489369	0.195030736926379	0.350963659117995	0.555700659767766	0.578415505483408	0.699530549107111	80853	KDM7A	7	140084746	140176983	-1	protein_coding	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]
ENSG00000006530	369.688204623575	-0.104025588157296	0.112796991672268	-0.922237256641945	0.356404833546803	0.498481211114391	55750	AGK	7	141551189	141655244	1	protein_coding	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]
ENSG00000006534	820.836528401551	0.604308305673745	0.104177796525729	5.80073994485471	6.60229251159265e-09	1.02174331458596e-07	221	ALDH3B1	11	68008578	68029282	1	protein_coding	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]
ENSG00000006555	246.92891444284	0.0844912996621923	0.126820681872852	0.666226505128728	0.505266333799972	0.638272615305953	55001	TTC22	1	54779712	54801323	-1	protein_coding	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]
ENSG00000006576	878.613472282924	0.0277808106029158	0.115639709508208	0.240235907899301	0.810147378140433	0.876852660073594	57157	PHTF2	7	77798792	77957503	1	protein_coding	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]
ENSG00000006607	74.002503318269	-0.738635245538957	0.231318266234875	-3.19315572246666	0.00140727034061553	0.00583812948932647	9855	FARP2	2	241356285	241494841	1	protein_coding	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]
ENSG00000006625	1390.6209590381	0.0576590807322519	0.105517649179899	0.546440156508299	0.584763413146623	0.705068581155932	79017	GGCT	7	30496621	30504841	-1	protein_coding	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]
ENSG00000006634	669.684855693213	-0.121455978018613	0.103054081857096	-1.17856542729704	0.238571265119339	0.372844329214165	10926	DBF4	7	87876216	87909553	1	protein_coding	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]
ENSG00000006652	699.78453212704	-0.391506964719537	0.0946423811171841	-4.13669816944675	3.52339076002617e-05	0.000244940345730384	3475	IFRD1	7	112422968	112481017	1	protein_coding	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]
ENSG00000006695	175.971256078947	-0.240281251725088	0.142160423155814	-1.69021199002573	0.0909874053341386	0.178425396147575	1352	COX10	17	14069496	14208677	1	protein_coding	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]
ENSG00000006704	567.674121154777	-0.0376563175071159	0.106180573699787	-0.354644133055683	0.722856209040667	0.812693750113493	9569	GTF2IRD1	7	74453790	74602604	1	protein_coding	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]
